"ID","Learning level","Spelling","Synthesis","Phonemic Synthesis","IllustrationFile","AudioFile","IsSimpleWord","IsSightWord","IsPhonicsWord"
"sank","78","sank","s/a/nk","s/ae/ngk","","WordAudio_sank.ogg","Y","N","Y"
"prank","78","prank","pr/a/nk","pr/ae/ngk","","WordAudio_prank.ogg","Y","N","Y"
"plank","78","plank","pl/a/nk","pl/ae/ngk","WordImage_plank.png","WordAudio_plank.ogg","Y","N","Y"
"pink","78","pink","p/i/nk","p/i/ngk","WordImage_pink.png","WordAudio_pink.ogg","Y","N","Y"
"link","78","link","l/i/nk","l/i/ngk","","WordAudio_link.ogg","Y","N","Y"
"ink","78","ink","i/nk","i/ngk","WordImage_ink.png","WordAudio_ink.ogg","Y","N","Y"
"drink","78","drink","dr/i/nk","dr/i/ngk","WordImage_drink.png","WordAudio_drink.ogg","Y","N","Y"
"blank","78","blank","bl/a/nk","bl/ae/ngk","","WordAudio_blank.ogg","Y","N","Y"
"sink","78","sink","s/i/nk","s/i/ngk","WordImage_sink.png","WordAudio_sink.ogg","Y","N","Y"
"bank","78","bank","b/a/nk","b/ae/ngk","WordImage_bank.png","WordAudio_bank.ogg","Y","N","Y"
"wind","77","wind","w/i/nd","w/i/nd","","WordAudio_wind.ogg","Y","N","Y"
"windmill","77","windmill","w/i/nd/m/i/ll","w/i/n/m/i/l","","WordAudio_windmill.ogg","N","N","Y"
"send","77","send","s/e/nd","s/e/nd","","WordAudio_send.ogg","Y","N","Y"
"sand","77","sand","s/a/nd","s/ae/nd","WordImage_sand.png","WordAudio_sand.ogg","Y","N","Y"
"pond","77","pond","p/o/nd","p/o/nd","WordImage_pond.png","WordAudio_pond.ogg","Y","N","Y"
"mend","77","mend","m/e/nd","m/e/nd","","WordAudio_mend.ogg","Y","N","Y"
"lend","77","lend","l/e/nd","l/e/nd","","WordAudio_lend.ogg","Y","N","Y"
"land","77","land","l/a/nd","l/ae/nd","WordImage_land.png","WordAudio_land.ogg","Y","N","Y"
"blink","78","blink","bl/i/nk","bl/i/ngk","","WordAudio_blink.ogg","Y","N","Y"
"rent","79","rent","r/e/nt","r/e/nt","","WordAudio_rent.ogg","Y","N","Y"
"think","78","think","th/i/nk","th/i/ngk","WordImage_think.png","WordAudio_think.ogg","Y","N","Y"
"tank","78","tank","t/a/nk","t/ae/ngk","","WordAudio_tank.ogg","Y","N","Y"
"saint","79","saint","s/ai/nt","s/ei/nt","","WordAudio_saint.ogg","Y","N","Y"
"handbag","77","handbag","h/a/nd/b/a/g","h/ae/nd/b/ae/g","","WordAudio_handbag.ogg","N","N","Y"
"sent","79","sent","s/e/nt","s/e/nt","","WordAudio_sent.ogg","Y","N","Y"
"point","79","point","p/oi/nt","p/oi/nt ","","WordAudio_point.ogg","Y","N","Y"
"paint","79","paint","p/ai/nt","p/ei/nt","WordImage_paint.png","WordAudio_paint.ogg","Y","N","Y"
"pant","79","pant","p/a/nt","p/ae/nt","","WordAudio_pant.ogg","Y","N","Y"
"lent","79","lent","l/e/nt","l/e/nt","","WordAudio_lent.ogg","Y","N","Y"
"invent","79","invent","i/n/v/e/nt","i/n/v/e/nt","","WordAudio_invent.ogg","N","N","Y"
"stank","78","stank","st/a/nk","st/ae/ngk","","WordAudio_stank.ogg","Y","N","Y"
"hunt","79","hunt","h/u/nt","h/^/nt","","WordAudio_hunt.ogg","Y","N","Y"
"dent","79","dent","d/e/nt","d/e/nt","","WordAudio_dent.ogg","Y","N","Y"
"burnt","79","burnt","b/ur/nt","b/e:r/nt","","WordAudio_burnt.ogg","Y","N","Y"
"bent","79","bent","b/e/nt","b/e/nt","","WordAudio_bent.ogg","Y","N","Y"
"ant","79","ant","a/nt","ae/nt","WordImage_ant.png","WordAudio_ant.ogg","Y","N","Y"
"wound","78","wound","w/ou/nd","w/u:/nd ","","WordAudio_wound.ogg","N","N","Y"
"wink","78","wink","w/i/nk","w/i/ngk","","WordAudio_wink.ogg","Y","N","Y"
"chunk","78","chunk","ch/u/nk","tsh/^/ngk","","WordAudio_chunk.ogg","Y","N","Y"
"thank","78","thank","th/a/nk","th/ae/ngk","","WordAudio_thank.ogg","Y","N","Y"
"grunt_aqua_nt","79","grunt","gr/u/nt","gr/^/nt","","WordAudio_grunt.ogg","Y","N","Y"
"blunt","79","blunt","bl/u/nt","bl/^/nt","","WordAudio_blunt.ogg","Y","N","Y"
"alp","75","alp","a/lp","ae/lp","","WordAudio_alp.ogg","Y","N","Y"
"grand","77","grand","gr/a/nd","gr/ae/nd","","WordAudio_grand.ogg","Y","N","Y"
"hulk","74","hulk","h/u/lk","h/^/lk","","WordAudio_hulk.ogg","Y","N","Y"
"bulk","74","bulk","b/u/lk","b/^/lk","","WordAudio_bulk.ogg","Y","N","Y"
"told","73","told","t/o/ld","t/..u/ld","","WordAudio_told.ogg","Y","N","Y"
"scold","73","scold","sc/o/ld","sk/..u/ld ","","WordAudio_scold.ogg","Y","N","Y"
"sold","73","sold","s/o/ld","s/..u/ld ","","WordAudio_sold.ogg","Y","N","Y"
"longest","73","longest",,"l/o/ng/i/s/t ","","WordAudio_longest.ogg","N","Y","N"
"cold","73","cold","c/o/ld","k/..u/ld","","WordAudio_cold.ogg","Y","N","Y"
"coldest","73","coldest",,"k/..u/l/d/i/s/t ","","WordAudio_coldest.ogg","N","N","N"
"hold","73","hold","h/o/ld","h/..u/ld","","WordAudio_hold.ogg","Y","N","Y"
"gold","73","gold","g/o/ld","g/..u/ld","WordImage_gold.png","WordAudio_gold.ogg","Y","N","Y"
"fold","73","fold","f/o/ld","f/..u/ld","","WordAudio_fold.ogg","Y","N","Y"
"bold","73","bold","b/o/ld","b/..u/ld","","WordAudio_bold.ogg","Y","N","Y"
"old","73","old","o/ld","..u/ld","WordImage_old.png","WordAudio_old.ogg","Y","N","Y"
"oldest","73","oldest",,"..u/l/d/i/s/t ","","WordAudio_oldest.ogg","N","Y","N"
"west","72","west","w/e/st","w/e/st","WordImage_west.png","WordAudio_west.ogg","Y","N","Y"
"vest","72","vest","v/e/st","v/e/st","","WordAudio_vest.ogg","Y","N","Y"
"chest_aqua","72","chest","ch/e/st","tsh/e/st","WordImage_chest.png","WordAudio_chest.ogg","Y","N","Y"
"test","72","test","t/e/st","t/e/st","","WordAudio_test.ogg","Y","N","Y"
"sweetest","72","sweetest",,"s/w/i:/t/i/s/t ","","WordAudio_sweetest.ogg","N","N","N"
"milk","74","milk","m/i/lk","m/i/lk","WordImage_milk.png","WordAudio_milk.ogg","Y","N","Y"
"hand","77","hand","h/a/nd","h/ae/nd","WordImage_hand.png","WordAudio_hand.ogg","Y","N","Y"
"sulk","74","sulk","s/u/lk","s/^/lk","","WordAudio_sulk.ogg","Y","N","Y"
"skulk","74","skulk","sk/u/lk","sk/^/lk","","WordAudio_skulk.ogg","Y","N","Y"
"fond","77","fond","f/o/nd","f/o/nd","","WordAudio_fond.ogg","Y","N","Y"
"fund","77","fund","f/u/nd","f/^/nd","","WordAudio_fund.ogg","Y","N","Y"
"end","77","end","e/nd","e/nd","","WordAudio_end.ogg","Y","N","Y"
"bend","77","bend","b/e/nd","b/e/nd","","WordAudio_bend.ogg","Y","N","Y"
"band","77","band","b/a/nd","b/ae/nd","","WordAudio_band.ogg","Y","N","Y"
"tilt","76","tilt","t/i/lt","t/i/lt","","WordAudio_tilt.ogg","Y","N","Y"
"smelt","76","smelt","sm/e/lt","sm/e/lt","","WordAudio_smelt.ogg","Y","N","Y"
"salt","76","salt","s/a/lt","s/o:/lt","WordImage_salt.png","WordAudio_salt.ogg","Y","N","Y"
"melting","76","melting","m/e/lt/i/ng","m/e/lt/i/ng","","WordAudio_melting.ogg","N","N","Y"
"melt","76","melt","m/e/lt","m/e/lt","","WordAudio_melt.ogg","Y","N","Y"
"halt","76","halt","h/a/lt","h/o:/lt","","WordAudio_halt.ogg","Y","N","Y"
"felt","76","felt","f/e/lt","f/e/lt","","WordAudio_felt.ogg","Y","N","Y"
"belt","76","belt","b/e/lt","b/e/lt","WordImage_belt.png","WordAudio_belt.ogg","Y","N","Y"
"scalp","75","scalp","sc/a/lp","sk/ae/lp","","WordAudio_scalp.ogg","Y","N","Y"
"pulp","75","pulp","p/u/lp","p/^/lp","","WordAudio_pulp.ogg","Y","N","Y"
"yelp","75","yelp","y/e/lp","j/e/lp","","WordAudio_yelp.ogg","Y","N","Y"
"helper","75","helper","h/e/lp/er","h/e/lp/..r","","WordAudio_helper.ogg","Y","N","Y"
"help","75","help","h/e/lp","h/e/lp","WordImage_help.png","WordAudio_help.ogg","Y","N","Y"
"gulp","75","gulp","g/u/lp","g/^/lp","","WordAudio_gulp.ogg","Y","N","Y"
"silk","74","silk","s/i/lk","s/i/lk","","WordAudio_silk.ogg","Y","N","Y"
"spent","79","spent","sp/e/nt","sp/e/nt","","WordAudio_spent.ogg","Y","N","Y"
"street_pink","84","street","str/ee/t","str/i:/t ","","WordAudio_street.ogg","Y","N","Y"
"went","79","went","w/e/nt","w/e/nt","","WordAudio_went.ogg","Y","N","Y"
"screw_pink","86","screw","scr/ew","skr/u: ","WordImage_screw.png","WordAudio_screw.ogg","Y","N","Y"
"scrawl","86","scrawl","scr/aw/l","skr/o:/l ","","WordAudio_scrawl.ogg","Y","N","Y"
"screen_pink","86","screen","scr/ee/n","skr/i:/n ","","WordAudio_screen.ogg","Y","N","Y"
"Script_pink","86","script","scr/i/pt","skr/i/pt ","","WordAudio_script.ogg","Y","N","Y"
"Scrimp_pink","86","scrimp","scr/i/mp","skr/i/mp ","","WordAudio_scrimp.ogg","Y","N","Y"
"scribble","86","scribble","scr/i/bb/le","skr/i/b/l ","","WordAudio_scribble.ogg","Y","N","Y"
"scrap_pink","86","scrap","scr/a/p","skr/ae/p ","","WordAudio_scrap.ogg","Y","N","Y"
"scram","86","scram","scr/a/m ","skr/ae/m ","","WordAudio_scram.ogg","Y","N","Y"
"shrub","87","shrub","shr/u/b","shr/^/b ","","WordAudio_shrub.ogg","Y","N","Y"
"scrunch","86","scrunch","scr/u/nch","skr/^/ntsh ","","WordAudio_scrunch.ogg","Y","N","Y"
"Scruff_pink","86","scruff","scr/u/ff","skr/^/f ","","WordAudio_scruff.ogg","Y","N","Y"
"Scrub","86","scrub","scr/u/b","skr/^/b ","","WordAudio_scrub.ogg","Y","N","Y"
"squat","85","squat","squ/a/t","skw/o/t ","","WordAudio_squat.ogg","Y","N","Y"
"squad","85","squad","squ/a/d","skw/o/d ","","WordAudio_squad.ogg","Y","N","Y"
"squeak","85","squeak","squ/ea/k","skw/i:/k ","","WordAudio_squeak.ogg","Y","N","Y"
"squish","85","squish","squ/i/sh","skw/i/sh ","","WordAudio_squish.ogg","Y","N","Y"
"squint","85","squint","squ/i/nt","skw/i/nt ","","WordAudio_squint.ogg","Y","N","Y"
"Scrum","86","scrum","scr/u/m","skr/^/m ","","WordAudio_scrum.ogg","Y","N","Y"
"shrug","87","shrug","shr/u/g","shr/^/g ","","WordAudio_shrug.ogg","Y","N","Y"
"shrunk","87","shrunk","shr/u/nk","shr/^/ngk ","","WordAudio_shrunk.ogg","Y","N","Y"
"shred","87","shred","shr/e/d","shr/e/d ","","WordAudio_shred.ogg","Y","N","Y"
"sprawl","89","sprawl","spr/aw/l","spr/o:/l ","","WordAudio_sprawl.ogg","Y","N","Y"
"spree","89","spree","spr/ee","spr/i: ","","WordAudio_spree.ogg","Y","N","Y"
"spring_pink","89","spring","spr/i/ng","spr/i/ng ","WordImage_spring.png","WordAudio_spring.ogg","Y","N","Y"
"smallest","72","smallest",,"s/m/o:/l/i/s/t ","","WordAudio_smallest.ogg","N","Y","N"
"sprayed","89","sprayed",,"spr/ei/d ","","WordAudio_sprayed.ogg","N","N","N"
"spread","89","spread","spr/ea/d","spr/e/d ","","WordAudio_spread.ogg","Y","N","Y"
"sprung","89","sprung","spr/u/ng","spr/^/ng ","","WordAudio_sprung.ogg","Y","N","Y"
"throbbing","88","throbbing","thr/o/bb/i/ng","thr/o/b/i/ng ","","WordAudio_throbbing.ogg","N","N","Y"
"throb","88","throb","thr/o/b","thr/o/b ","","WordAudio_throb.ogg","Y","N","Y"
"three_pink","88","three","thr/ee","thr/i: ","","WordAudio_three.ogg","Y","N","Y"
"thrill","88","thrill","thr/i/ll","thr/i/l ","","WordAudio_thrill.ogg","Y","N","Y"
"thrash","88","thrash","thr/a/sh","thr/ae/sh ","","WordAudio_thrash.ogg","Y","N","Y"
"thrust","88","thrust","thr/u/st","thr/^/st ","","WordAudio_thrust.ogg","Y","N","Y"
"thrush","88","thrush","thr/u/sh","thr/^/sh ","","WordAudio_thrush.ogg","Y","N","Y"
"throat_pink","88","throat","thr/oa/t","thr/..u/t ","","WordAudio_throat.ogg","Y","N","Y"
"shriek","87","shriek","shr/ie/k","shr/i:/k ","","WordAudio_shriek.ogg","Y","N","Y"
"shrivel","87","shrivel","shr/i/v/el","shr/i/v/l ","","WordAudio_shrivel.ogg","Y","N","Y"
"shrink","87","shrink","shr/i/nk","shr/i/ngk ","","WordAudio_shrink.ogg","Y","N","Y"
"shrimp","87","shrimp","shr/i/mp","shr/i/mp ","","WordAudio_shrimp.ogg","Y","N","Y"
"squint_pink","85","squint","squ/i/nt","skw/i/nt ","","WordAudio_squint.ogg","Y","N","Y"
"squid_pink","85","squid","squ/i/d","skw/i/d ","","WordAudio_squid.ogg","Y","N","Y"
"squirm","85","squirm","squ/ir/m","skw/e:r/m ","","WordAudio_squirm.ogg","Y","N","Y"
"squelch","85","squelch","squ/e/l/ch","skw/e/l/tsh ","","WordAudio_squelch.ogg","Y","N","Y"
"pact","82","pact","p/a/ct","p/ae/kt","","WordAudio_pact.ogg","Y","N","Y"
"object","82","object","o/b/j/e/ct","o/b/dz/i/kt","","WordAudio_object.ogg","N","N","Y"
"insect","82","insect","i/n/s/e/ct","i/n/s/e/kt","WordImage_insect.png","WordAudio_insect.ogg","N","N","Y"
"fact","82","fact","f/a/ct","f/ae/kt","","WordAudio_fact.ogg","Y","N","Y"
"act","82","act","a/ct","ae/kt","","WordAudio_act.ogg","Y","N","Y"
"wept","81","wept","w/e/pt","w/e/pt","WordImage_wept.png","WordAudio_wept.ogg","Y","N","Y"
"swept","81","swept","sw/e/pt","sw/e/pt","","WordAudio_swept.ogg","Y","N","Y"
"slept_aqua_pt","81","slept","sl/e/pt","sl/e/pt","","WordAudio_slept.ogg","Y","N","Y"
"script_aqua_pt","81","script","sc/r/i/pt","sk/r/i/pt","","WordAudio_script.ogg","Y","N","Y"
"sculpt","81","sculpt","sc/u/l/pt","sk/^/l/pt","","WordAudio_sculpt.ogg","Y","N","Y"
"crept_aqua_pt","81","crept","cr/e/pt","kr/e/pt","","WordAudio_crept.ogg","Y","N","Y"
"kept","81","kept","k/e/pt","k/e/pt","","WordAudio_kept.ogg","Y","N","Y"
"theft","80","theft","th/e/ft","th/e/ft","","WordAudio_theft.ogg","Y","N","Y"
"swift_aqua_ft","80","swift","sw/i/ft","sw/i/ft","","WordAudio_swift.ogg","Y","N","Y"
"soft","80","soft","s/o/ft","s/o/ft","","WordAudio_soft.ogg","Y","N","Y"
"lift","80","lift","l/i/ft","l/i/ft","","WordAudio_lift.ogg","Y","N","Y"
"left","80","left","l/e/ft","l/e/ft","WordImage_left.png","WordAudio_left.ogg","Y","N","Y"
"gift","80","gift","g/i/ft","g/i/ft","WordImage_gift.png","WordAudio_gift.ogg","Y","N","Y"
"drift_aqua_ft","80","drift","dr/i/ft","dr/i/ft","","WordAudio_drift.ogg","Y","N","Y"
"strict_aqua","82","strict","st/r/i/ct","st/r/i/kt ","","WordAudio_strict.ogg","Y","N","Y"
"tent","79","tent","t/e/nt","t/e/nt","","WordAudio_tent.ogg","Y","N","Y"
"dump","83","dump","d/u/mp","d/^/mp","","WordAudio_dump.ogg","Y","N","Y"
"jump","83","jump","j/u/mp","dz/^/mp","WordImage_jump.png","WordAudio_jump.ogg","Y","N","Y"
"strong","84","strong","str/o/ng","str/o/ng ","","WordAudio_strong.ogg","Y","N","Y"
"stream","84","stream","str/ea/m","str/i:/m ","","WordAudio_stream.ogg","Y","N","Y"
"strip","84","strip","str/i/p","str/i/p ","","WordAudio_strip.ogg","Y","N","Y"
"string","84","string","str/i/ng","str/i/ng ","","WordAudio_string.ogg","Y","N","Y"
"strict_pink","84","strict","str/i/ct","str/i/kt ","","WordAudio_strict.ogg","Y","N","Y"
"stretch_pink_str","84","stretch","str/e/tch","str/e/tsh ","","WordAudio_stretch.ogg","Y","N","Y"
"stress","84","stress","str/e/ss","str/e/s ","","WordAudio_stress.ogg","Y","N","Y"
"strap","84","strap","str/a/p","str/ae/p ","","WordAudio_strap.ogg","Y","N","Y"
"strung","84","strung","str/u/ng","str/^/ng ","","WordAudio_strung.ogg","Y","N","Y"
"strum","84","strum","str/u/m","str/^/m ","","WordAudio_strum.ogg","Y","N","Y"
"stroll","84","stroll","str/o/ll","str/..u/l ","","WordAudio_stroll.ogg","Y","N","Y"
"tramp","83","tramp","tr/a/mp","tr/ae/mp","","WordAudio_tramp.ogg","Y","N","Y"
"stamp_aqua_mp","83","stamp","st/a/mp","st/ae/mp","WordImage_stamp.png","WordAudio_stamp.ogg","Y","N","Y"
"plump_aqua_mp","83","plump","pl/u/mp","pl/^/mp","","WordAudio_plump.ogg","Y","N","Y"
"limp","83","limp","l/i/mp","l/i/mp","","WordAudio_limp.ogg","Y","N","Y"
"lamp","83","lamp","l/a/mp","l/ae/mp","WordImage_lamp.png","WordAudio_lamp.ogg","Y","N","Y"
"lump","83","lump","l/u/mp","l/^/mp","","WordAudio_lump.ogg","Y","N","Y"
"camp","83","camp","c/a/mp","k/ae/mp","","WordAudio_camp.ogg","Y","N","Y"
"hump","83","hump","h/u/mp","h/^/mp","","WordAudio_hump.ogg","Y","N","Y"
"damp","83","damp","d/a/mp","d/ae/mp","","WordAudio_damp.ogg","Y","N","Y"
"richest","72","richest",,"r/i/tsh/i/s/t ","","WordAudio_richest.ogg","N","N","N"
"drag","63","drag","dr/a/g","dr/ae/g","","WordAudio_drag.ogg","Y","N","Y"
"nest","72","nest","n/e/st","n/e/st","WordImage_nest.png","WordAudio_nest.ogg","Y","N","Y"
"brass","61","brass","br/a/ss","br/a:r/s","","WordAudio_brass.ogg","Y","N","Y"
"brush","61","brush","br/u/sh","br/^/sh","","WordAudio_brush.ogg","Y","N","Y"
"gloom","60","gloom","gl/oo/m","gl/u:/m","","WordAudio_gloom.ogg","Y","N","Y"
"gloss","60","gloss","gl/o/ss","gl/o/s","","WordAudio_gloss.ogg","Y","N","Y"
"glint","60","glint","gl/i/n/t","gl/i/n/t","","WordAudio_glint.ogg","Y","N","Y"
"glad","60","glad","gl/a/d","gl/ae/d","","WordAudio_glad.ogg","Y","N","Y"
"glass","60","glass","gl/a/ss","gl/a:r/s","WordImage_glass.png","WordAudio_glass.ogg","Y","N","Y"
"glum","60","glum","gl/u/m","gl/^/m","","WordAudio_glum.ogg","Y","N","Y"
"brag","61","brag","br/a/g","br/ae/g","","WordAudio_brag.ogg","Y","N","Y"
"flock","59","flock","fl/o/ck","fl/o/k","","WordAudio_flock.ogg","Y","N","Y"
"fling","59","fling","fl/i/ng","fl/i/ng","","WordAudio_fling.ogg","Y","N","Y"
"flick","59","flick","fl/i/ck","fl/i/k","","WordAudio_flick.ogg","Y","N","Y"
"flair","59","flair","fl/air","fl/e..r","","WordAudio_flair.ogg","Y","N","Y"
"flat","59","flat","fl/a/t","fl/ae/t","","WordAudio_flat.ogg","Y","N","Y"
"flash","59","flash","fl/a/sh","fl/ae/sh","","WordAudio_flash.ogg","Y","N","Y"
"flap","59","flap","fl/a/p","fl/ae/p","","WordAudio_flap.ogg","Y","N","Y"
"flag_aqua","59","flag","fl/a/g","fl/ae/g","WordImage_flag.png","WordAudio_flag.ogg","Y","N","Y"
"floating","59","floating","fl/oa/t/i/ng","fl/..u/t/i/ng","","WordAudio_floating.ogg","N","N","Y"
"flip","59","flip","fl/i/p","fl/i/p","","WordAudio_flip.ogg","Y","N","Y"
"brand","61","brand","br/a/n/d","br/ae/n/d","","WordAudio_brand.ogg","Y","N","Y"
"brow","61","brow","br/ow","br/au","","WordAudio_brow.ogg","Y","N","Y"
"brown","61","brown","br/ow/n","br/au/n","WordImage_brown.png","WordAudio_brown.ogg","Y","N","Y"
"crop","62","crop","cr/o/p","kr/o/p","","WordAudio_crop.ogg","Y","N","Y"
"creep","62","creep","cr/ee/p","kr/i:/p","","WordAudio_creep.ogg","Y","N","Y"
"cream","62","cream","cr/ea/m","kr/i:/m","","WordAudio_cream.ogg","Y","N","Y"
"crisp_aqua_cr","62","crisp","cr/i/s/p","kr/i/s/p","","WordAudio_crisp.ogg","Y","N","Y"
"crept_aqua_cr","62","crept","cr/e/p/t","kr/e/p/t","","WordAudio_crept.ogg","Y","N","Y"
"crown","62","crown","cr/ow/n","kr/au/n","","WordAudio_crown.ogg","Y","N","Y"
"crowd","62","crowd","cr/ow/d","kr/au/d ","","WordAudio_crowd.ogg","Y","N","Y"
"crash","62","crash","cr/a/sh","kr/ae/sh","","WordAudio_crash.ogg","Y","N","Y"
"cramp","62","cramp","cr/a/m/p","kr/ae/m/p","","WordAudio_cramp.ogg","Y","N","Y"
"crack","62","crack","cr/a/ck","kr/ae/k","","WordAudio_crack.ogg","Y","N","Y"
"crab","62","crab","cr/a/b","kr/ae/b","WordImage_crab.png","WordAudio_crab.ogg","Y","N","Y"
"crush","62","crush","cr/u/sh","kr/^/sh","","WordAudio_crush.ogg","Y","N","Y"
"crust","62","crust","cr/u/s/t","kr/^/s/t","","WordAudio_crust.ogg","Y","N","Y"
"crow","62","crow","cr/ow","kr/..u","WordImage_crow.png","WordAudio_crow.ogg","Y","N","Y"
"broom","61","broom","br/oo/m","br/u/m","","WordAudio_broom.ogg","Y","N","Y"
"brook","61","brook","br/oo/k","br/u/k","","WordAudio_brook.ogg","Y","N","Y"
"bring","61","bring","br/i/ng","br/i/ng","","WordAudio_bring.ogg","Y","N","Y"
"brick","61","brick","br/i/ck","br/i/k","WordImage_brick.png","WordAudio_brick.ogg","Y","N","Y"
"brain","61","brain","br/ai/n","br/ei/n","WordImage_brain.png","WordAudio_brain.ogg","Y","N","Y"
"float_aqua","59","float","fl/oa/t","fl/..u/t","","WordAudio_float.ogg","Y","N","Y"
"cloth","58","cloth","cl/o/th","kl/o/th","","WordAudio_cloth.ogg","Y","N","Y"
"clot","58","clot","cl/o/t","kl/o/t","","WordAudio_clot.ogg","Y","N","Y"
"clock","58","clock","cl/o/ck","kl/o/k","WordImage_clock.png","WordAudio_clock.ogg","Y","N","Y"
"plum","56","plum","pl/u/m","pl/^/m","WordImage_plum.png","WordAudio_plum.ogg","Y","N","Y"
"pluck","56","pluck","pl/u/ck","pl/^/k","","WordAudio_pluck.ogg","Y","N","Y"
"plug","56","plug","pl/u/g","pl/^/g","","WordAudio_plug.ogg","Y","N","Y"
"slot","55","slot","sl/o/t","sl/o/t","","WordAudio_slot.ogg","Y","N","Y"
"sleet","55","sleet","sl/ee/t","sl/i:/t","","WordAudio_sleet.ogg","Y","N","Y"
"sleep","55","sleep","sl/ee/p","sl/i:/p","","WordAudio_sleep.ogg","Y","N","Y"
"slip","55","slip","sl/i/p","sl/i/p","","WordAudio_slip.ogg","Y","N","Y"
"sling","55","sling","sl/i/ng","sl/i/ng","","WordAudio_sling.ogg","Y","N","Y"
"slim","55","slim","sl/i/m","sl/i/m","","WordAudio_slim.ogg","Y","N","Y"
"slid","55","slid","sl/i/d","sl/i/d ","","WordAudio_slid.ogg","Y","N","Y"
"slept_aqua_sl","55","slept","sl/e/p/t","sl/e/p/t","","WordAudio_slept.ogg","Y","N","Y"
"slap","55","slap","sl/a/p","sl/ae/p","","WordAudio_slap.ogg","Y","N","Y"
"slant","55","slant","sl/a/n/t","sl/a:r/n/t","","WordAudio_slant.ogg","Y","N","Y"
"slum","55","slum","sl/u/m","sl/^/m","","WordAudio_slum.ogg","Y","N","Y"
"slug","55","slug","sl/u/g","sl/^/g","WordImage_slug.png","WordAudio_slug.ogg","Y","N","Y"
"sash","55","sash","s/a/sh","s/ae/sh","","WordAudio_sash.ogg","Y","N","Y"
"splutter","90","splutter","spl/u/tt/er","spl/^/t/..r ","","WordAudio_splutter.ogg","N","N","Y"
"spoon","54","spoon","sp/oo/n","sp/u:/n","WordImage_spoon.png","WordAudio_spoon.ogg","Y","N","Y"
"spoil_aqua","54","spoil","sp/oi/l","sp/oi/l","","WordAudio_spoil.ogg","Y","N","Y"
"plump_aqua_pl","56","plump","pl/u/m/p","pl/^/m/p","","WordAudio_plump.ogg","Y","N","Y"
"cross","62","cross","cr/o/ss","kr/o/s","WordImage_cross.png","WordAudio_cross.ogg","Y","N","Y"
"plant","56","plant","pl/a/nt","pl/a:r/nt","WordImage_plant.png","WordAudio_plant.ogg","Y","N","Y"
"plain","56","plain","pl/ai/n","pl/ei/n","","WordAudio_plain.ogg","Y","N","Y"
"clip","58","clip","cl/i/p","kl/i/p","","WordAudio_clip.ogg","Y","N","Y"
"cling","58","cling","cl/i/ng","kl/i/ng","","WordAudio_cling.ogg","Y","N","Y"
"click","58","click","cl/i/ck","kl/i/k","","WordAudio_click.ogg","Y","N","Y"
"cliff","58","cliff","cl/i/ff","kl/i/f","WordImage_cliff.png","WordAudio_cliff.ogg","Y","N","Y"
"clear","58","clear","cl/ear","kl/i..r","","WordAudio_clear.ogg","Y","N","Y"
"clever_aqua","58","clever","cl/e/v/er","kl/e/v/..r","","WordAudio_clever.ogg","Y","N","Y"
"clown","58","clown","cl/ow/n","kl/au/n","","WordAudio_clown.ogg","Y","N","Y"
"clap","58","clap","cl/a/p","kl/ae/p","","WordAudio_clap.ogg","Y","N","Y"
"clamp","58","clamp","cl/a/m/p","kl/ae/m/p","","WordAudio_clamp.ogg","Y","N","Y"
"club","58","club","cl/u/b","kl/^/b","","WordAudio_club.ogg","Y","N","Y"
"closer","58","closer",,"k/l/..u/s/..r ","","WordAudio_closer.ogg","N","N","N"
"blot","57","blot","bl/o/t","bl/o/t","","WordAudio_blot.ogg","Y","N","Y"
"block","57","block","bl/o/ck","bl/o/k","","WordAudio_block.ogg","Y","N","Y"
"blob","57","blob","bl/o/b","bl/o/b","","WordAudio_blob.ogg","Y","N","Y"
"bleed","57","bleed","bl/ee/d","bl/i:/d","","WordAudio_bleed.ogg","Y","N","Y"
"bless","57","bless","bl/e/ss","bl/e/s","","WordAudio_bless.ogg","Y","N","Y"
"blend","57","blend","bl/e/n/d","bl/e/n/d","","WordAudio_blend.ogg","Y","N","Y"
"black","57","black","bl/a/ck","bl/ae/k","WordImage_black.png","WordAudio_black.ogg","Y","N","Y"
"plot","56","plot","pl/o/t","pl/o/t","","WordAudio_plot.ogg","Y","N","Y"
"plan","56","plan","pl/a/n","pl/ae/n","","WordAudio_plan.ogg","Y","N","Y"
"drum","63","drum","dr/u/m","dr/^/m","WordImage_drum.png","WordAudio_drum.ogg","Y","N","Y"
"drank","63","drank","dr/a/nk","dr/ae/ngk","","WordAudio_drank.ogg","Y","N","Y"
"drown","63","drown","dr/ow/n","dr/au/n ","","WordAudio_drown.ogg","Y","N","Y"
"bask","70","bask","b/a/sk","b/a:r/sk","","WordAudio_bask.ogg","Y","N","Y"
"ask_phonics","70","ask","a/sk","a:r/sk","","WordAudio_ask.ogg","Y","N","Y"
"swop","69","swop","sw/o/p","sw/o/p","","WordAudio_swop.ogg","Y","N","Y"
"sweet","69","sweet","sw/ee/t","sw/i:/t","WordImage_sweet.png","WordAudio_sweet.ogg","Y","N","Y"
"sweep","69","sweep","sw/ee/p","sw/i:/p","","WordAudio_sweep.ogg","Y","N","Y"
"switch_aqua","69","switch","sw/i/t/ch","sw/i/t/sh","","WordAudio_switch.ogg","Y","N","Y"
